new_datetime,air_conc_mole,aerosol_conc_mole,fw_conc_mole,fwSusSed_conc_mole,sw_conc_mole,swSusSed_conc_mole,urban_conc_mole,urban_air_conc_mole,urban_water_conc_mole,urban_solid_conc_mole,natural_conc_mole,natural_air_conc_mole,natural_water_conc_mole,natural_solid_conc_mole,agricultural_conc_mole,agricultural_air_conc_mole,agricultural_water_conc_mole,agricultural_solid_conc_mole,fw_sed_conc_mole,fw_sed_water_conc_mole,fw_sed_solid_conc_mole,sw_sed_conc_mole,sw_sed_water_conc_mole,sw_sed_solid_conc_mole,deep_urban_conc_mole,deep_natural_conc_mole,deep_agricultural_conc_mole 
2006-09-21 00:00:00,1.9955393819330525e-12,0.00048266818334596895,1.902123042727691e-08,4.241350299267732e-05,2.571564922933695e-08,5.7784877418109103e-05,1.9857380895873233e-08,5.1274869005650635e-14,6.605482700965361e-12,3.838208200153737e-08,2.124921435265366e-08,3.6037181653190265e-14,4.64248831090064e-12,5.1341092530717743e-08,1.950024915607445e-08,2.2048704272172197e-14,2.8404233394040325e-12,3.141212809353562e-08,1.1209634720793204e-06,5.777839956468528e-10,5.414991607202305e-06,3.0924976216664556e-07,9.963981763435722e-11,1.4941189933907136e-06,2.1446372405731728e-13,1.5073013996430686e-13,9.222153699363763e-14
2006-09-22 00:00:00,1.9952061581169086e-12,0.0004826692807705551,1.9018146947611676e-08,4.241380631524853e-05,2.5711219397827915e-08,5.778470377529301e-05,1.985406502433462e-08,5.127498558740151e-14,6.605497719604191e-12,3.838216926944089e-08,2.1245666066731198e-08,3.603726358958163e-14,4.642498866352584e-12,5.134120926303857e-08,1.9496992919941824e-08,2.204875440348601e-14,2.840429797568287e-12,3.1412199514115784e-08,1.1207817557552983e-06,5.777881277018542e-10,5.415030332821778e-06,3.0919649015595705e-07,9.963951821798216e-11,1.4941145035822862e-06,2.1446421167546086e-13,1.507304826737853e-13,9.222174667429505e-14
2006-09-23 00:00:00,1.9940660753672924e-12,0.0004827359652557864,1.9012752587270385e-08,4.243188012034214e-05,2.5688378421826735e-08,5.777435901754149e-05,1.9842720193149166e-08,5.1282069622278716e-14,6.6064103200796665e-12,3.838747206226771e-08,2.1233526059399996e-08,3.6042242415596364e-14,4.643140263390729e-12,5.134830244722753e-08,1.9485852123685252e-08,2.2051800609026657e-14,2.8408222248604974e-12,3.1416539351843244e-08,1.1204638540863744e-06,5.780343406903295e-10,5.4173378409497686e-06,3.089218104722739e-07,9.962168050988468e-11,1.4938470235818227e-06,2.1449384156102827e-13,1.5075130725294603e-13,9.223448782014616e-14
2006-09-24 00:00:00,1.839225166076914e-12,0.00044556867123865084,1.9186773708883957e-08,4.285079338264165e-05,2.5794958068770076e-08,5.805543813886882e-05,3.4695311351357436e-08,8.973146533981792e-14,1.1559651999678845e-11,6.716897629541387e-08,3.7127157493880115e-08,6.306538035429411e-14,8.124394796877638e-12,8.984735708287792e-08,3.40713218649924e-08,3.8585423650098114e-14,4.970765471912855e-12,5.497149652326539e-08,1.1307193063529823e-06,5.837410463723067e-10,5.4708210866012585e-06,3.102035098054347e-07,1.0010635182254036e-10,1.501114766849357e-06,3.7531337661294936e-13,2.637790518466764e-13,1.613884893478199e-13
2006-09-25 00:00:00,1.846697461090625e-12,0.0004455938597226416,1.9266971919584175e-08,4.28582148200882e-05,2.5896410465701984e-08,5.805121982750512e-05,3.4836269406299084e-08,8.973653795762991e-14,1.1560305479441066e-11,6.717277343105942e-08,3.727799550922035e-08,6.306894550917592e-14,8.12485407779546e-12,8.985243625217686e-08,3.4209744812425965e-08,3.858760492627085e-14,4.97104647471802e-12,5.497460412204759e-08,1.1354455655224287e-06,5.838421459627379e-10,5.471768591962779e-06,3.114235501529533e-07,1.0009907808944991e-10,1.501005695766919e-06,3.753345934883463e-13,2.6379396356478763e-13,1.6139761281552006e-13
2006-09-26 00:00:00,1.9893471388615964e-12,0.00048283915016828275,1.8976212247380428e-08,4.245986410716247e-05,2.5615007070458388e-08,5.7758341953497214e-05,1.9795762603404048e-08,5.1293031175275514e-14,6.607822441653064e-12,3.839567739236696e-08,2.118327714212283e-08,3.6049946452373194e-14,4.644132735583126e-12,5.1359278157504366e-08,1.9439739058493022e-08,2.2056514185971414e-14,2.8414294511990932e-12,3.142325464363272e-08,1.118310450476097e-06,5.784155565432612e-10,5.420910595923444e-06,3.0803946553288893e-07,9.959406191118348e-11,1.4934328771705786e-06,2.1453968966406057e-13,1.507835303760756e-13,9.225420296100955e-14
2006-09-27 00:00:00,1.978635494164193e-12,0.0004828035273714305,1.8871133715355998e-08,4.2450205620759184e-05,2.5481401424886338e-08,5.7763870122514645e-05,1.9689172269630953e-08,5.12892468897037e-14,6.607334931233927e-12,3.839284464482511e-08,2.1069215732808963e-08,3.6047286767634367e-14,4.643790101815882e-12,5.135548898437776e-08,1.9335065734397366e-08,2.2054886905491272e-14,2.8412198168641906e-12,3.142093630590841e-08,1.1121179385589824e-06,5.782839824342573e-10,5.41967748337386e-06,3.0643275851379713e-07,9.960359426250719e-11,1.4935758166851481e-06,2.1452386140369863e-13,1.507724059031128e-13,9.224739665143463e-14
2006-09-28 00:00:00,1.9708319693924375e-12,0.00048279168672845215,1.8795748797864906e-08,4.244699834170844e-05,2.5382334619915795e-08,5.776570583614758e-05,1.9611520299879782e-08,5.12879890329843e-14,6.607172887898441e-12,3.839190306933819e-08,2.0986121020631128e-08,3.604640271640285e-14,4.643676213955615e-12,5.135422950308658e-08,1.9258810322591154e-08,2.205434601457609e-14,2.8411501366162907e-12,3.142016571483409e-08,1.1076753374782424e-06,5.782402908178066e-10,5.419268005544484e-06,3.0524140667964644e-07,9.960675962652268e-11,1.4936232819516327e-06,2.1451860025644296e-13,1.5076870824531217e-13,9.224513430572374e-14
2006-09-29 00:00:00,1.9652376635422477e-12,0.0004827192590927805,1.873653575321802e-08,4.2427360192314565e-05,2.531900882954905e-08,5.777694600786622e-05,1.955585201133536e-08,5.1280294891005235e-14,6.606181690402922e-12,3.838614357752283e-08,2.0926550858678312e-08,3.604099509279421e-14,4.642979577086659e-12,5.1346525423818276e-08,1.9204143219089387e-08,2.2051037456906123e-14,2.8407239118227825e-12,3.1415452111891675e-08,1.104185780881284e-06,5.779727673259161e-10,5.416760775378486e-06,3.044798670647884e-07,9.962614131789704e-11,1.4939139142901296e-06,2.1448641851957568e-13,1.5074609016515158e-13,9.22312958384022e-14
2006-09-30 00:00:00,1.9612965804883132e-12,0.0004827550637434248,1.8701856299362502e-08,4.2437075737427764e-05,2.5263928253846818e-08,5.777138513765153e-05,1.951663475105335e-08,5.128409849529264e-14,6.606671689554729e-12,3.838899078619429e-08,2.0884584802105897e-08,3.6043668355179864e-14,4.643323959993647e-12,5.135033394061133e-08,1.9165631274803894e-08,2.2052673044626347e-14,2.8409346163375158e-12,3.141778228469192e-08,1.1021420434294766e-06,5.781051187253366e-10,5.418001172693853e-06,3.038174822739551e-07,9.96165525791329e-11,1.4937701292346135e-06,2.1450232758294606e-13,1.5075727142836548e-13,9.223813689407537e-14
2006-10-01 00:00:00,1.9543150394925945e-12,0.0004826783932563156,1.86291050829671e-08,4.241626699117656e-05,2.518318685382625e-08,5.7783295428546554e-05,1.9447162246502804e-08,5.127595362616978e-14,6.605622427155116e-12,3.8382893900124604e-08,2.0810242866049416e-08,3.603794394995341e-14,4.6425865137469775e-12,5.134217855206728e-08,1.9097408221857685e-08,2.2049170669796178e-14,2.840483423057033e-12,3.141279255625081e-08,1.097854652219934e-06,5.77821648610748e-10,5.41534449077993e-06,3.028465070311882e-07,9.963708977269935e-11,1.4940780885595817e-06,2.1446826062191941e-13,1.5073332836840848e-13,9.222348776159206e-14
2006-10-02 00:00:00,1.9604684825774663e-12,0.0004827302720787178,1.8691947672943615e-08,4.243032844129675e-05,2.5256246545160656e-08,5.77752471872609e-05,1.950839444480651e-08,5.128146482395456e-14,6.60633240696267e-12,3.8387019337193573e-08,2.087576692049861e-08,3.6041817349136046e-14,4.6430855042230345e-12,5.134769686778236e-08,1.9157539169113907e-08,2.205154053972464e-14,2.8407887214443243e-12,3.141616883890392e-08,1.1015581060066833e-06,5.780132027211556e-10,5.417139735902671e-06,3.0372510402742344e-07,9.96232120017356e-11,1.4938699886084257e-06,2.144913119143725e-13,1.5074952935789084e-13,9.223340004689374e-14
2006-10-03 00:00:00,1.9595881105818617e-12,0.0004828804191251844,1.8695668933872202e-08,4.24710477968767e-05,2.5226874717363973e-08,5.775194084439668e-05,1.949963396520634e-08,5.129741526445346e-14,6.608387221744871e-12,3.839895912615962e-08,2.0866392405811482e-08,3.6053027693167224e-14,4.644529676290283e-12,5.1363667908907174e-08,1.914893624530306e-08,2.2058399387975075e-14,2.8416723122626994e-12,3.14259404344207e-08,1.101777408200985e-06,5.785679079519688e-10,5.4223384333258524e-06,3.033718860052177e-07,9.958302432882747e-11,1.4932673664156337e-06,2.1455802668002813e-13,1.5079641806137265e-13,9.226208806047714e-14
2006-10-04 00:00:00,7.924727659109055e-14,1.9527061914279328e-05,2.0795819345460996e-08,4.7239550935237806e-05,2.6862561147751037e-08,6.149337202331525e-05,2.010227130438148e-07,5.288005661727029e-13,6.812270923070601e-11,3.9583653916430954e-07,2.151126949530251e-07,3.716534518962003e-13,4.787823927904859e-11,5.294835330574271e-07,1.9740735250735407e-07,2.273895092977079e-13,2.92934433412494e-11,3.2395501817314346e-07,1.2255439492911678e-06,6.435275222760327e-10,6.031139938770978e-06,3.230422289572961e-07,1.0603446174664078e-10,1.5900079607832277e-06,2.2117762737242213e-12,1.5544882882807985e-12,9.51085822767838e-13
2006-10-05 00:00:00,3.8662364963175455e-14,9.547588497261216e-06,2.0665920302154108e-08,4.704756966693287e-05,2.6905965083481286e-08,6.172799701959667e-05,2.0403169381693592e-07,5.378945398198997e-13,6.929423997811705e-11,4.02643882586446e-07,2.1833257967832406e-07,3.780449100633044e-13,4.8701618590892316e-11,5.385892519319345e-07,2.0036221725459235e-07,2.313000085246074e-13,2.9797213228844354e-11,3.2952618920926055e-07,1.2178887093653497e-06,6.409122300586053e-10,6.006629420109249e-06,3.2356419348877526e-07,1.0643903112337905e-10,1.5960745595012938e-06,2.249812986302502e-12,1.5812213828211799e-12,9.674419879494924e-13
2006-10-06 00:00:00,1.4283852828467801e-12,0.00035370930624860586,1.918980253967674e-08,4.3807532609476734e-05,2.5555419642498357e-08,5.879121976207347e-05,6.9769306685848e-08,1.8444196959948578e-13,2.3760728464993627e-11,1.3806503924783059e-07,7.465954149631681e-08,1.2963014614813297e-13,1.6699597766124778e-11,1.8468018371166325e-07,6.851451714376642e-08,7.931188361744763e-14,1.0217349851411495e-11,1.1299326331276567e-07,1.13089780209724e-06,5.967743629877319e-10,5.5929693299210235e-06,3.073228824997163e-07,1.0137507730973584e-10,1.520139559274951e-06,7.714522228894035e-13,5.42194732666389e-13,3.317321380328409e-13
2006-10-07 00:00:00,1.9683483255143824e-12,0.000482950130794106,1.878489203713525e-08,4.2489948400437915e-05,2.5331246298083496e-08,5.7741122823703887e-05,1.9586805847765852e-08,5.130482088350074e-14,6.609341250286639e-12,3.840450264256555e-08,2.095967429569136e-08,3.605823253608613e-14,4.645200189945975e-12,5.1371083092604935e-08,1.923454035584656e-08,2.2061583877911234e-14,2.8420825540359626e-12,3.1430477281781545e-08,1.1070355243888852e-06,5.788253841205284e-10,5.4247514999775926e-06,3.046270317037228e-07,9.956437056235506e-11,1.4929876494566265e-06,2.14589001632683e-13,1.5081818798525883e-13,9.227540759857015e-14
2006-10-08 00:00:00,1.8267695089488046e-12,0.00044420336167941645,1.9138879343077174e-08,4.290340477395454e-05,2.5694972818237907e-08,5.804630556998121e-05,3.516827605664512e-08,9.129424281793446e-14,1.1760976738236821e-11,6.83388018742684e-08,3.7633273001086156e-08,6.416373705328825e-14,8.265890549385475e-12,9.141215295003198e-08,3.453578037759797e-08,3.9257433527966475e-14,5.0573371143025836e-12,5.592888885358769e-08,1.1278967847083876e-06,5.84457752556527e-10,5.477538056959771e-06,3.090011129819482e-07,1.0009060432009415e-10,1.5008786299006757e-06,3.818498940985981e-13,2.683730697852427e-13,1.641992569578761e-13
2006-10-09 00:00:00,1.985513886031528e-12,0.00048302089933984285,1.895449089761603e-08,4.250913668401957e-05,2.5543551724053047e-08,5.773014013912259e-05,1.9757618349170848e-08,5.1312338776822907e-14,6.610309742556834e-12,3.841013020249043e-08,2.114245930019424e-08,3.6063516288001124e-14,4.6458808690495495e-12,5.13786106955842e-08,1.9402280822418445e-08,2.2064816646903603e-14,2.842499015356477e-12,3.143508291086666e-08,1.1170303629579298e-06,5.790867792512095e-10,5.427201295142334e-06,3.071801619747981e-07,9.954543286208278e-11,1.4927036748535035e-06,2.1462044618691029e-13,1.5084028795615424e-13,9.228892907001552e-14
2006-10-10 00:00:00,1.972917709087204e-12,0.00048303949566087437,1.883575307865576e-08,4.251418197110838e-05,2.5379255715859973e-08,5.7727252381057986e-05,1.963227525362493e-08,5.131431430360873e-14,6.6105642397064535e-12,3.841160899380791e-08,2.1008330720053346e-08,3.606490473460317e-14,4.646059735620812e-12,5.1380588773841144e-08,1.9279192001895953e-08,2.2065666143093987e-14,2.84260845166512e-12,3.143629316262649e-08,1.1100328788405008e-06,5.791555093943873e-10,5.427845434044198e-06,3.0520438057392736e-07,9.954045343321162e-11,1.492629007321695e-06,2.146287090813783e-13,1.5084609531236394e-13,9.229248219691943e-14
2006-10-11 00:00:00,1.9748241889214774e-12,0.0004829580028397233,1.8847332400333046e-08,4.2492079589760576e-05,2.5413634934440634e-08,5.773990302540861e-05,1.9651246413293442e-08,5.1305657147670966e-14,6.6094489819808766e-12,3.8405128632657365e-08,2.1028631596610456e-08,3.605882028217688e-14,4.645275906309767e-12,5.137192043684346e-08,1.9297821968368148e-08,2.2061943479832017e-14,2.8421288797372863e-12,3.143098959585946e-08,1.1107152740557478e-06,5.788544165511327e-10,5.425023591917216e-06,3.056178161856333e-07,9.956226723558303e-11,1.4929561096510146e-06,2.1459249941496344e-13,1.508206463087585e-13,9.227691167978193e-14
2006-10-12 00:00:00,1.6804387683134867e-12,0.0004111369948280591,1.9167186606252104e-08,4.323141028730698e-05,2.5658029753906356e-08,5.8319729846162065e-05,4.798049266045162e-08,1.253206942566793e-13,1.6144432819403943e-11,9.380948711774135e-08,5.1343516984142916e-08,8.807832592091403e-14,1.1346686388149927e-11,1.2548255089909453e-07,4.7117571366345255e-08,5.3889146485080675e-14,6.942266880053082e-12,7.677425173583184e-08,1.1295649947716087e-06,5.889260544586756e-10,5.519414982386708e-06,3.085568452227968e-07,1.0056207620396332e-10,1.5079484450936711e-06,5.24169896733894e-13,3.6839890870616627e-13,2.2539827532639868e-13
2006-10-13 00:00:00,1.963761318908718e-12,0.0004829150391580563,1.8738285997422817e-08,4.2480445233874705e-05,2.5276432028145505e-08,5.774656203076165e-05,1.954116107715135e-08,5.1301093024272163e-14,6.608861008988639e-12,3.8401712133269745e-08,2.0910830214996556e-08,3.605561250910598e-14,4.644862665087713e-12,5.136735041869842e-08,1.91897164989481e-08,2.2059980861320575e-14,2.8418760454955352e-12,3.1428193512093304e-08,1.1042889266703171e-06,5.786959258782053e-10,5.42353821733054e-06,3.0396784943729486e-07,9.9573749514488e-11,1.4931282887196505e-06,2.1457340938274774e-13,1.508072293859645e-13,9.226870277582895e-14
2006-10-14 00:00:00,1.964540632952807e-12,0.000482926880410761,1.8746680093576666e-08,4.248365754961439e-05,2.5285037813105214e-08,5.774472340738305e-05,1.9548915940799284e-08,5.130235094576408e-14,6.609023060668442e-12,3.8402653757242474e-08,2.0919128628608834e-08,3.605649660586114e-14,4.644976558812563e-12,5.136860996484577e-08,1.9197331892644735e-08,2.20605217800886e-14,2.841945729331576e-12,3.142896414284872e-08,1.1047836094515157e-06,5.787396861076698e-10,5.423948338201081e-06,3.040713403866508e-07,9.957057913312997e-11,1.4930807482171106e-06,2.1457867080092354e-13,1.5081092723417426e-13,9.227096523803824e-14
2006-10-15 00:00:00,1.9510350792282497e-12,0.0004829462037209049,1.8619355289273415e-08,4.248889973892259e-05,2.5108902236486102e-08,5.7741722950744064e-05,1.941452374240607e-08,5.130440370215152e-14,6.6092875069180275e-12,3.840419035919817e-08,2.077531668049966e-08,3.6057939331240257e-14,4.6451624178448495e-12,5.137066537244948e-08,1.9065356715906063e-08,2.2061404485776742e-14,2.842059443852279e-12,3.14302217071846e-08,1.0972800751633803e-06,5.788110985794232e-10,5.424617615886355e-06,3.0195317939087825e-07,9.956540537546727e-11,1.4930031666862068e-06,2.1458725671811771e-13,1.5081696161833924e-13,9.227465726793112e-14
2006-10-16 00:00:00,3.2486421655001724e-13,8.001364699607977e-05,2.0549937965580547e-08,4.6660551925955606e-05,2.6650955097984398e-08,6.098222989208373e-05,1.7747119103445044e-07,4.666424861684571e-13,6.011519736074844e-11,3.4930777039225927e-07,1.8991041162409792e-07,3.2796729406165405e-13,4.225037195449362e-11,4.672451734298667e-07,1.7427940076006092e-07,2.0066091592014894e-13,2.5850133497646557e-11,2.8587559234513333e-07,1.2110536119618221e-06,6.356400256663702e-10,5.957218320545221e-06,3.204975092039756e-07,1.0515308739721309e-10,1.5767915761386896e-06,1.951792122102222e-12,1.3717653231978447e-12,8.392900486248885e-13
2006-10-17 00:00:00,1.8058274035335323e-12,0.0004441751789126945,1.891699962551141e-08,4.2895078743495924e-05,2.540408742548231e-08,5.80510366684069e-05,3.476510655942953e-08,9.128845059623971e-14,1.1760230555536665e-11,6.833446607522356e-08,3.720184475222952e-08,6.415966614390443e-14,8.265366114666605e-12,9.140635324745338e-08,3.4139861817690236e-08,3.9254942814958264e-14,5.057016248310961e-12,5.5925340409420974e-08,1.1148209187943811e-06,5.843443300187309e-10,5.476475060935546e-06,3.055030003064652e-07,1.0009876226392667e-10,1.5010009599000334e-06,3.8182566738755424e-13,2.6835604268398085e-13,1.641888392308754e-13
2006-10-18 00:00:00,1.9750299571311825e-12,0.00048294964983251466,1.8848616809942644e-08,4.248981311487078e-05,2.541729356579517e-08,5.774120028326186e-05,1.9653293988877966e-08,5.130476978992668e-14,6.60933466815925e-12,3.8404464396192865e-08,2.103082268982295e-08,3.605819662632281e-14,4.645195563872324e-12,5.137103193304148e-08,1.9299832718641483e-08,2.2061561907165582e-14,2.842079723655639e-12,3.1430445980718765e-08,1.1107909671746056e-06,5.788235411735889e-10,5.424734227878875e-06,3.0566181394225825e-07,9.956450412768522e-11,1.4929896522954655e-06,2.1458878792724818e-13,1.5081803778806233e-13,9.227531570310506e-14
2006-10-19 00:00:00,1.9810136753913125e-12,0.00048297399887641,1.8907704292970205e-08,4.249641028328787e-05,2.5491347561357812e-08,5.773742432782114e-05,1.9712837275139684e-08,5.130735644071333e-14,6.60966789333088e-12,3.840640064770414e-08,2.1094539453865062e-08,3.606001458521923e-14,4.645429762345656e-12,5.137362192459011e-08,1.9358305128661904e-08,2.2062674192761956e-14,2.8422230137977273e-12,3.143203062066851e-08,1.114273124145693e-06,5.789134120415679e-10,5.425576497653575e-06,3.065523681845797e-07,9.955799315927412e-11,1.4928920190219474e-06,2.1459960692632725e-13,1.5082564163459926e-13,9.227996798044572e-14
2006-10-20 00:00:00,1.9920674934555366e-12,0.00048298721373954444,1.9014291594546786e-08,4.2499997269148075e-05,2.5631973383453147e-08,5.773537124440595e-05,1.9822832536391986e-08,5.130876028376643e-14,6.60984874334926e-12,3.8407451502054946e-08,2.1212244447105732e-08,3.606100123907322e-14,4.645556867984163e-12,5.137502758076214e-08,1.9466322143174267e-08,2.2063277859254365e-14,2.842300781106549e-12,3.1432890646226084e-08,1.1205545512127617e-06,5.789622762682032e-10,5.4260344531856e-06,3.0824349803510893e-07,9.955445297945167e-11,1.4928389333174739e-06,2.1460547868017104e-13,1.5082976844104455e-13,9.228249289306994e-14
