new_datetime,air_conc_mass,aerosol_conc_mass,fw_conc_mass,fwSusSed_conc_mass,sw_conc_mass,swSusSed_conc_mass,urban_conc_mass,urban_air_conc_mass,urban_water_conc_mass,urban_solid_conc_mass,natural_conc_mass,natural_air_conc_mass,natural_water_conc_mass,natural_solid_conc_mass,agricultural_conc_mass,agricultural_air_conc_mass,agricultural_water_conc_mass,agricultural_solid_conc_mass,fw_sed_conc_mass,fw_sed_water_conc_mass,fw_sed_solid_conc_mass,sw_sed_conc_mass,sw_sed_water_conc_mass,sw_sed_solid_conc_mass,deep_urban_conc_mass,deep_natural_conc_mass,deep_agricultural_conc_mass 
2008-01-11 00:00:00,1.3113954363660416e-13,3.293618760079223e-05,5.756262040436588e-09,1.332776673552911e-05,7.642643327575624e-09,1.7832473449808643e-05,4.684021709171144e-08,1.2558934149581148e-13,1.6179041287941508e-11,9.401058446936445e-08,5.0123317799350654e-08,8.826713750727163e-14,1.1371010032297892e-11,1.257515451067811e-07,4.599780346676093e-08,5.4004667473120813e-14,6.957148866158469e-12,7.693883102489186e-08,3.392293420615453e-07,1.8155940382553935e-10,1.7015747326529548e-06,9.190845660940763e-08,3.074895166173033e-11,4.6108667995797873e-07,5.252935483097893e-13,3.6918863741226946e-13,2.2588145669345686e-13
2008-01-12 00:00:00,3.4314730930222115e-13,8.565716833066051e-05,5.578541862389236e-09,1.2837515451271803e-05,7.494175274656993e-09,1.7379420690851947e-05,2.6819122674771333e-08,7.146969136757516e-14,9.207079786392537e-12,5.349902609000392e-08,2.869891500065671e-08,5.023057689775699e-14,6.470951816982294e-12,7.15619973059345e-08,2.6336785150455187e-08,3.0732678989651315e-14,3.9591359930747306e-12,4.378392658197372e-08,3.287558961609672e-07,1.7488088576165548e-10,1.638983661358235e-06,9.012301811454546e-08,2.996774217755066e-11,4.4937228750080753e-07,2.989311618958615e-13,2.100958382137109e-13,1.2854337639853026e-13
2008-01-13 00:00:00,5.628694843197293e-13,0.0001406367373750674,5.341524492162955e-09,1.2303635879324746e-05,7.288695276840786e-09,1.691878636216588e-05,5.601048942453587e-09,1.4940140110954546e-14,1.9246628800169805e-12,1.1183523117141869e-08,5.993634820321884e-09,1.0500281200976832e-14,1.3526982549810249e-12,1.4959435893904956e-08,5.500314995514379e-09,6.424409022965087e-15,8.276242043728099e-13,9.15266297119073e-09,3.147879346619593e-07,1.676080351242757e-10,1.570822505184712e-06,8.765196868126217e-08,2.917345961510257e-11,4.3746186162038607e-07,6.248905454600591e-14,4.3918774512371005e-14,2.6870915726389978e-14
2008-01-14 00:00:00,5.626348270380812e-13,0.00014071109413808151,5.345220071004085e-09,1.2323795596676534e-05,7.2768404320906026e-09,1.69072476719566e-05,5.598713895065467e-09,1.494803918823949e-14,1.9256804782940927e-12,1.1189436014394786e-08,5.991136105978139e-09,1.0505832857929463e-14,1.353413446939063e-12,1.496734517316122e-08,5.4980219435707025e-09,6.427805704857332e-15,8.28061781765303e-13,9.157502122071214e-09,3.1500572335364966e-07,1.6788266375008478e-10,1.5733963246657948e-06,8.750940537722805e-08,2.9153563181302545e-11,4.371635106162679e-07,6.252209345110696e-14,4.394199503048909e-14,2.688512278458778e-14
2008-01-15 00:00:00,5.145842937759267e-13,0.0001289751451569542,5.390890166337136e-09,1.2456245234125185e-05,7.299054431372912e-09,1.6995910502237986e-05,1.0124128384932685e-08,2.708952357082574e-14,3.489806659569685e-12,2.027801016836199e-08,1.0833743649945712e-08,1.9039153112466133e-14,2.4527180461751437e-12,2.7124510763929058e-08,9.942047595778425e-09,1.1648764895359396e-14,1.5006516154225462e-12,1.659564618889332e-08,3.176971637854588e-07,1.696869778328021e-10,1.590306356249021e-06,8.777654520067021e-08,2.9306446576317177e-11,4.3945602770119127e-07,1.1330541102498979e-13,7.963370279789428e-14,4.8722455046186575e-14
2008-01-16 00:00:00,5.146067977593841e-13,0.00012900913131711308,5.394074353691016e-09,1.2466341743243232e-05,7.294988030079186e-09,1.699017491847585e-05,1.0124571136918026e-08,2.709666191430723e-14,3.4907262563486712e-12,2.028335361418984e-08,1.0834217435078349e-08,1.9044170107842893e-14,2.4533643603796393e-12,2.713165832686401e-08,9.942482384941904e-09,1.1651834454140708e-14,1.5010470511949382e-12,1.660001929728277e-08,3.178848150378634e-07,1.6982451896873034e-10,1.5915953917749408e-06,8.772764370797426e-08,2.929655657489081e-11,4.393077251518027e-07,1.1333526806326857e-13,7.965468702531298e-14,4.873529386996553e-14
2008-01-17 00:00:00,5.627799638207283e-13,0.00014083013727825784,5.3560736371282835e-09,1.2356079161030383e-05,7.264616679126624e-09,1.6888769685458026e-05,5.60015813435291e-09,1.496068539453436e-14,1.9273096252530914e-12,1.1198902400880623e-08,5.992681574152228e-09,1.0514720908592672e-14,1.3545584496672936e-12,1.4980007712532613e-08,5.49944020845134e-09,6.433243699496179e-15,8.287623311808633e-13,9.165249470035921e-09,3.156453481777923e-07,1.6832245121138714e-10,1.5775180127531203e-06,8.736240567820503e-08,2.9121701156370906e-11,4.3668573318001304e-07,6.257498783289267e-14,4.397917044374339e-14,2.6907867895482627e-14
2008-01-18 00:00:00,5.628040657030587e-13,0.00014086808735274824,5.3593174375025596e-09,1.2366364428747707e-05,7.260438971991126e-09,1.6882882792756714e-05,5.600397969388029e-09,1.4964716911765857e-14,1.9278289852797027e-12,1.120192021502565e-08,5.992938219582824e-09,1.051755435354586e-14,1.3549234680863627e-12,1.498404443662836e-08,5.499675730092675e-09,6.434977292051933e-15,8.289856611641401e-13,9.167719267387777e-09,3.1583651255825554e-07,1.684625637382642e-10,1.5788311473550119e-06,8.731216565017648e-08,2.9111550249396615e-11,4.3653351829975205e-07,6.259185017141893e-14,4.399102169111566e-14,2.6915118868965592e-14
2008-01-19 00:00:00,5.629732428232802e-13,0.0001408920928220141,5.362836438341993e-09,1.2372873853437671e-05,7.259781553883814e-09,1.6879157028752278e-05,5.60208143128586e-09,1.496726706388795e-14,1.9281575085125063e-12,1.120382914526311e-08,5.994739677837012e-09,1.0519346660323993e-14,1.355154361926705e-12,1.4986597882372956e-08,5.501328915204276e-09,6.436073882859076e-15,8.291269294257095e-13,9.169281547441744e-09,3.1604389511504127e-07,1.6855123930480194e-10,1.579662214764604e-06,8.730425970965296e-08,2.910512582725472e-11,4.364371828048501e-07,6.260251651014632e-14,4.399851824437358e-14,2.691970550083474e-14
2008-01-20 00:00:00,5.592897894773851e-13,0.0001409006739948926,5.328430521584467e-09,1.2375212195134408e-05,7.211270728683127e-09,1.687781858163648e-05,5.565427814342072e-09,1.4968178660157272e-14,1.9282749448610345e-12,1.120451152560732e-08,5.955516954189689e-09,1.0519987351582493e-14,1.355236898949359e-12,1.4987510656005e-08,5.465334507551869e-09,6.436465878332642e-15,8.291774282250181e-13,9.169840011643345e-09,3.140162778136243e-07,1.685830936981767e-10,1.5799607541393124e-06,8.672088104314413e-08,2.9102817911542362e-11,4.3640257514716e-07,6.260632937860507e-14,4.400119801783638e-14,2.6921345072240888e-14
2008-01-21 00:00:00,9.380051726309422e-15,2.3771094369719525e-06,5.7569012436140886e-09,1.3449616146308644e-05,7.721825102826868e-09,1.8179931307636434e-05,5.777375538182379e-08,1.5630352249222874e-13,2.013579427786714e-11,1.1700185166274594e-07,6.182320410247466e-08,1.0985378494999599e-13,1.415190892136263e-11,1.5650539468499248e-07,5.6734703863276974e-08,6.721207115614821e-14,8.658592053527496e-12,9.575502317627844e-08,3.3926701172839243e-07,1.832193148081236e-10,1.7171314183817345e-06,9.286067620713202e-08,3.1348081384531074e-11,4.7007074997732037e-07,6.537595544762061e-13,4.594775623819036e-13,2.8112311862102273e-13
2008-01-22 00:00:00,1.1768067034155577e-14,2.9853746496353303e-06,5.464104205352662e-09,1.2778793365874438e-05,7.859150477403038e-09,1.852241649791427e-05,5.649136585431402e-08,1.5299245257949068e-13,1.9709245844796195e-11,1.1452333227560655e-07,6.045092997949018e-08,1.0752668728547333e-13,1.3852120669055885e-11,1.5319004839426228e-07,5.547537790117194e-08,6.578827812173975e-14,8.475171979699447e-12,9.372658791661701e-08,3.2201183016277684e-07,1.7408093577545738e-10,1.6314865300875864e-06,9.451211572741751e-08,3.1938636620200006e-11,4.789262438472232e-07,6.399105793765e-13,4.497441775667497e-13,2.751679214188133e-13
2008-01-23 00:00:00,1.4129570598962055e-14,3.580538906606663e-06,5.744980895167693e-09,1.3421009681023833e-05,7.721735227462494e-09,1.8178693765412537e-05,5.7294368732622184e-08,1.5499782234916546e-13,1.9967587515472446e-11,1.1602446272090481e-07,6.131021652772344e-08,1.0893610823716065e-13,1.4033689259971696e-11,1.551980081784566e-07,5.626393890436591e-08,6.665060709235189e-14,8.586261470679757e-12,9.495512215378862e-08,3.385645190461258e-07,1.8282961915350042e-10,1.7134791907066056e-06,9.285959538919078e-08,3.134594746148729e-11,4.700387513744942e-07,6.482982959568976e-13,4.556392616873928e-13,2.78774723074018e-13
2008-01-24 00:00:00,1.0203129008555025e-14,2.582181093572478e-06,5.8162073843904795e-09,1.3569703859849054e-05,7.704460406266256e-09,1.8114396972872434e-05,5.79568420515803e-08,1.5658575729976224e-13,2.0172153164294864e-11,1.172131200625783e-07,6.201912359010347e-08,1.1005214619840436e-13,1.417746280029617e-11,1.5678799400996332e-07,5.69144977492949e-08,6.733343493390708e-14,8.674226736756465e-12,9.592792651272023e-08,3.4276205468760035e-07,1.848552268187267e-10,1.7324631857451062e-06,9.265185284694481e-08,3.123507899607869e-11,4.683762565619992e-07,6.549400378017815e-13,4.603072337758499e-13,2.816307382063788e-13
